type,dafNodes,repetition,time,justification,peafNodes,iteration,attacks,supports
barabasi,4,44,2,0.05521448515542114,6,80.0,5,8
barabasi,4,45,5,0.8873397877016908,6,80.0,5,8
barabasi,4,46,2,0.15588983499626605,5,16.0,5,5
barabasi,4,47,1,0.2190352357109387,5,16.0,5,5
barabasi,4,48,3,0.03026539540899418,6,80.0,5,8
barabasi,4,49,223,0.4140821933134357,8,3152.0,5,14
barabasi,4,50,2,0.5300615038437777,5,16.0,5,5
barabasi,4,51,34,0.27759482361859766,7,496.0,5,11
barabasi,4,52,135,0.9181677497393048,8,3152.0,5,14
barabasi,4,53,3,0.19398693497448982,6,80.0,5,8
barabasi,4,54,5,0.033832337570888334,6,80.0,5,8
barabasi,4,55,9,0.4100374049112777,6,80.0,5,8
barabasi,4,56,5,0.15356617197524344,6,80.0,5,8
barabasi,4,57,2,0.12454406601193152,6,80.0,5,8
barabasi,4,58,2,0.553293686256612,5,16.0,5,5
barabasi,4,59,14,0.3152578674653023,7,496.0,5,11
barabasi,4,60,3,0.1108544300349,6,80.0,5,8
barabasi,4,61,3,0.059714733386047665,6,80.0,5,8
barabasi,4,62,52,0.9334527177252978,7,496.0,5,11
barabasi,4,63,228,0.17274403819089887,8,3152.0,5,14
barabasi,4,64,3,0.03436709589231294,6,80.0,5,8
barabasi,4,65,41,0.1806987676221017,7,400.0,5,11
barabasi,4,66,1,0.022143495780819863,5,16.0,5,5
barabasi,4,67,17,0.1764775380592194,7,400.0,5,11
barabasi,4,68,67,0.38986608521382726,7,496.0,5,11
barabasi,4,69,70,0.24833360668014612,8,3152.0,5,14
barabasi,4,70,2,0.2307009426490425,5,16.0,5,5
barabasi,4,71,13,0.24647462520680186,7,496.0,5,11
barabasi,4,72,3,0.17146169865236385,6,80.0,5,8
barabasi,4,73,3,0.011399431173444177,6,80.0,5,8
barabasi,4,74,7,0.2619601400823974,6,80.0,5,8
barabasi,4,75,16,0.28517608277637974,7,400.0,5,11
barabasi,4,76,3,0.013473618664469247,6,80.0,5,8
barabasi,4,77,7,0.15438452366459968,6,80.0,5,8
barabasi,4,78,3,0.013255706686752342,6,80.0,5,8
barabasi,4,79,2,0.6302561248353188,5,16.0,5,5
barabasi,4,80,3,0.1009643622653066,6,80.0,5,8
barabasi,4,81,9,0.14619603602597797,7,400.0,5,11
barabasi,4,82,7,0.2733121447603988,6,80.0,5,8
barabasi,4,83,1,0.07983448210882538,5,16.0,5,5
barabasi,4,84,11,0.012604291480980566,7,496.0,5,11
barabasi,4,85,9,0.740004052864973,6,80.0,5,8
barabasi,4,86,7,0.0721074034838345,6,80.0,5,8
barabasi,4,87,26,0.7355969688706632,7,400.0,5,11
barabasi,4,88,7,0.5083798131361363,6,80.0,5,8
barabasi,4,89,5,0.1674987705845712,6,80.0,5,8
barabasi,4,90,27,0.7667661088448783,7,400.0,5,11
barabasi,4,91,5,0.27639098864163353,6,80.0,5,8
barabasi,4,92,2,0.06306921089998926,5,16.0,5,5
barabasi,4,93,3,0.06703660127451282,6,80.0,5,8
barabasi,4,94,8,0.4911739284505942,7,496.0,5,11
barabasi,4,95,347,0.12061542137613766,8,3152.0,5,14
barabasi,4,96,7,0.4956849691257743,6,80.0,5,8
barabasi,4,97,28,0.5542399737064444,7,400.0,5,11
barabasi,4,98,24,0.016641026807997755,7,496.0,5,11
barabasi,4,99,3,0.002992687946666961,6,80.0,5,8
barabasi,4,100,132,0.10229108346722281,8,3152.0,5,14
barabasi,5,1,126,0.09026788488880341,9,6304.0,6,15
barabasi,5,2,32,0.2582618163083301,8,992.0,6,12
barabasi,5,3,346,0.03713517929413071,9,4960.0,6,15
barabasi,5,4,78,0.07060271795899115,8,992.0,6,12
barabasi,5,5,9,0.3973239776509561,7,160.0,6,9
barabasi,5,6,2167,0.08811928277911056,10,40160.0,6,18
barabasi,5,7,245,0.6377906182807491,9,4960.0,6,15
barabasi,5,8,17,0.01749243689300815,8,800.0,6,12
barabasi,5,9,22,0.029246294093771528,8,992.0,6,12
barabasi,5,10,13,0.25083743951014736,7,160.0,6,9
barabasi,5,11,7908,0.7019517389178658,10,40160.0,6,18
barabasi,5,12,122,0.20375325225357407,9,4960.0,6,15
barabasi,5,13,740,0.23759711858372132,9,4960.0,6,15
barabasi,5,14,58,0.44319652405530713,8,800.0,6,12
barabasi,5,15,5,0.019511726771908936,7,160.0,6,9
barabasi,5,16,298,0.20653675571418967,9,6304.0,6,15
barabasi,5,17,121,0.3576990783273477,9,4960.0,6,15
barabasi,5,18,18,0.0065052354360630865,8,992.0,6,12
barabasi,5,19,3,0.025392143887922023,7,160.0,6,9
barabasi,5,20,314,0.347354324838955,9,6304.0,6,15
barabasi,5,21,111,0.20719306266814383,8,800.0,6,12
barabasi,5,22,18,0.2534637495976607,8,992.0,6,12
barabasi,5,23,49,0.22835891526792979,8,992.0,6,12
barabasi,5,24,5,0.0780548988663318,7,160.0,6,9
barabasi,5,25,32,0.4997026091408481,8,992.0,6,12
barabasi,5,26,13,0.19248123834006528,7,160.0,6,9
barabasi,5,27,32,0.09173102269931464,8,992.0,6,12
barabasi,5,28,16,0.45929328819344983,8,800.0,6,12
barabasi,5,29,80,0.10207366466252268,8,800.0,6,12
barabasi,5,30,3,0.1369547796285925,6,32.0,6,6
barabasi,5,31,372,0.8147096336177907,9,4960.0,6,15
barabasi,5,32,130,0.21126743963041533,9,4960.0,6,15
barabasi,5,33,363,0.4873402439582909,9,4960.0,6,15
barabasi,5,34,5,0.2679974587352926,7,160.0,6,9
barabasi,5,35,83,0.0709707962341638,8,800.0,6,12
barabasi,5,36,15,0.0037907866056265237,8,800.0,6,12
barabasi,5,37,661,0.5710061109393028,9,6304.0,6,15
barabasi,5,38,835,0.12733182165143025,9,6304.0,6,15
barabasi,5,39,457,0.371069902901339,9,6304.0,6,15
barabasi,5,40,2,0.39290379128869657,6,32.0,6,6
barabasi,5,41,35,0.014471763175235677,8,992.0,6,12
barabasi,5,42,107,0.008560717897458164,9,6304.0,6,15
barabasi,5,43,77,0.544814601182941,8,992.0,6,12
barabasi,5,44,35,0.10684701961146104,8,992.0,6,12
barabasi,5,45,5,0.18769121643142953,7,160.0,6,9
barabasi,5,46,4,0.006823936626175701,7,160.0,6,9
barabasi,5,47,50,0.3678070752886785,8,992.0,6,12
barabasi,5,48,91,0.02117056088424488,9,6304.0,6,15
barabasi,5,49,75,0.014160085404591037,8,992.0,6,12
barabasi,5,50,7,0.05050384968163927,7,160.0,6,9
barabasi,5,51,9,0.1471003236556207,7,160.0,6,9
barabasi,5,52,61,0.4003120617147563,8,800.0,6,12
barabasi,5,53,4,0.0016070562808809452,7,160.0,6,9
barabasi,5,54,5,0.012806275259770288,7,160.0,6,9
barabasi,5,55,121,0.7060078255757622,9,4960.0,6,15
barabasi,5,56,13,0.007346164835902677,8,800.0,6,12
barabasi,5,57,53,0.1781857720817964,8,800.0,6,12
barabasi,5,58,13,0.018227252799631156,8,800.0,6,12
barabasi,5,59,67,0.068353624251658,9,4960.0,6,15
barabasi,5,60,147,0.26494247150308886,9,6304.0,6,15
barabasi,5,61,103,0.40814392162641383,8,992.0,6,12
barabasi,5,62,4,0.16579145128872577,7,160.0,6,9
barabasi,5,63,223,0.27230960759760536,9,6304.0,6,15
barabasi,5,64,17,0.17083674202641264,8,800.0,6,12
barabasi,5,65,3,0.02651343577149258,7,160.0,6,9
barabasi,5,66,3,0.20540446651910987,7,160.0,6,9
barabasi,5,67,225,0.3540225063842444,9,6304.0,6,15
barabasi,5,68,5,0.014818815447088454,7,160.0,6,9
barabasi,5,69,82,0.11547067862329856,8,800.0,6,12
barabasi,5,70,124,0.2658021402853967,9,4960.0,6,15
barabasi,5,71,8,0.03588490404817346,7,160.0,6,9
barabasi,5,72,15,0.46946772189496344,8,800.0,6,12
barabasi,5,73,17,0.17859155217115624,8,992.0,6,12
barabasi,5,74,2,0.570707847133116,6,32.0,6,6
barabasi,5,75,80,0.3079354862183986,9,4960.0,6,15
barabasi,5,76,118,0.06370997873358335,9,4960.0,6,15
barabasi,5,77,81,0.7487703884302799,8,800.0,6,12
barabasi,5,78,55,0.7528975492600785,8,800.0,6,12
barabasi,5,79,20,0.23894271238078418,8,992.0,6,12
barabasi,5,80,3118,0.04380915756730145,10,40160.0,6,18
barabasi,5,81,312,0.2638753438378785,9,6304.0,6,15
barabasi,5,82,18,0.07496308355944775,8,992.0,6,12
barabasi,5,83,128,0.35664581341038665,8,992.0,6,12
barabasi,5,84,3,0.06610076719837224,7,160.0,6,9
barabasi,5,85,104,0.056609998380046385,8,992.0,6,12
barabasi,5,86,3,0.01741566290289978,7,160.0,6,9
barabasi,5,87,78,0.6111419068234742,8,800.0,6,12
barabasi,5,88,17,0.7764727182435165,8,992.0,6,12
barabasi,5,89,15,0.11753540583188378,7,160.0,6,9
barabasi,5,90,16,0.05262155463289057,8,800.0,6,12
barabasi,5,91,6,0.5436535752934195,7,160.0,6,9
barabasi,5,92,117,0.015304447670840717,9,6304.0,6,15
barabasi,5,93,49,0.2590401147046701,8,992.0,6,12
barabasi,5,94,33,0.2703957297870149,8,992.0,6,12
barabasi,5,95,114,0.206528188416875,8,800.0,6,12
barabasi,5,96,112,0.17509265236259192,8,800.0,6,12
barabasi,5,97,17,0.06136363958371122,8,992.0,6,12
barabasi,5,98,512,0.4292330374702125,9,4960.0,6,15
barabasi,5,99,19,0.41696848629658284,8,992.0,6,12
barabasi,5,100,8,0.09641084471178683,7,160.0,6,9
barabasi,6,1,245,0.12259449988866876,9,1984.0,8,13
barabasi,6,2,726,0.010253808221542636,10,9920.0,8,16
barabasi,6,3,903,0.24021407320258023,10,12608.0,8,16
barabasi,6,4,32,0.00803931720126749,8,320.0,8,10
barabasi,6,5,33,0.7557672671058691,8,320.0,8,10
barabasi,6,6,162,0.13490387870829854,9,1600.0,8,13
barabasi,6,7,8984,0.17184892398651788,11,80320.0,8,19
barabasi,6,8,381,0.4212549524008139,10,9920.0,8,16
barabasi,6,9,32,0.04871468855896584,9,1984.0,8,13
barabasi,6,10,1464,0.3198847132193498,11,80320.0,8,19
barabasi,6,11,230,0.0011926696082542375,10,9920.0,8,16
barabasi,6,12,25,0.12130274957060255,8,320.0,8,10
barabasi,6,13,39,0.15517368769664414,9,1600.0,8,13
barabasi,6,14,138,0.022668007083151975,10,9920.0,8,16
barabasi,6,15,1370,0.053656496799608974,10,9920.0,8,16
barabasi,6,16,27,0.05250825549107299,9,1600.0,8,13
barabasi,6,17,324,0.3531006747698783,10,9920.0,8,16
barabasi,6,18,308,0.39672007071120674,9,1600.0,8,13
barabasi,6,19,520,0.3107386401037956,10,9920.0,8,16
barabasi,6,20,673,0.1942054488069807,10,12608.0,8,16
barabasi,6,21,9815,0.36044741658388924,11,80320.0,8,19
barabasi,6,22,308,0.05961599645723899,10,12608.0,8,16
barabasi,6,23,2,0.08381192433136479,7,64.0,8,7
barabasi,6,24,71,0.13551745738831156,9,1984.0,8,13
barabasi,6,25,6,0.41652754608192954,7,64.0,8,7
barabasi,6,26,68,0.014908409924893309,9,1600.0,8,13
barabasi,6,27,17,0.021065658846838642,8,320.0,8,10
barabasi,6,28,31576,0.19967134141986229,12,511808.0,8,22
barabasi,6,29,7135,0.1265040344511032,11,63040.0,8,19
barabasi,6,30,1575,0.36286263702689775,10,9920.0,8,16
barabasi,6,31,25,0.6280280352653252,9,1600.0,8,13
barabasi,6,32,430,0.3135039465594135,10,12608.0,8,16
barabasi,6,33,45,0.11684761249088912,8,320.0,8,10
barabasi,6,34,1496,0.14109844373546027,10,9920.0,8,16
barabasi,6,35,1125,0.31778081690452215,10,9920.0,8,16
barabasi,6,36,104761,0.4603871746400772,12,511808.0,8,22
barabasi,6,37,6,0.062411533861675944,7,64.0,8,7
barabasi,6,38,30,0.505988920650827,8,320.0,8,10
barabasi,6,39,5,0.0036999479262417767,8,320.0,8,10
barabasi,6,40,10397,0.33757765959275526,12,511808.0,8,22
barabasi,6,41,35,0.019905016902041946,9,1984.0,8,13
barabasi,6,42,997,0.5879362769271699,10,9920.0,8,16
barabasi,6,43,368,0.0936374067793893,10,9920.0,8,16
barabasi,6,44,202,0.285534244653702,9,1600.0,8,13
barabasi,6,45,1019,0.00993029317353954,10,9920.0,8,16
barabasi,6,46,1422,0.5803854475753286,10,12608.0,8,16
barabasi,6,47,61931,0.5982548035586902,12,511808.0,8,22
barabasi,6,48,337,0.35183161846073835,9,1600.0,8,13
barabasi,6,49,1338,0.37341214908305775,10,12608.0,8,16
barabasi,6,50,17,0.2175773733152044,8,320.0,8,10
barabasi,6,51,773,0.1289705818710019,10,9920.0,8,16
barabasi,6,52,16036,0.39335291223496954,11,80320.0,8,19
barabasi,6,53,265,0.3372701945280348,9,1984.0,8,13
barabasi,6,54,464,0.07118842234635751,10,12608.0,8,16
barabasi,6,55,1933,0.043552886819901764,10,9920.0,8,16
barabasi,6,56,265,0.03883784482183242,10,8000.0,8,16
barabasi,6,57,26,0.49847461942671967,8,320.0,8,10
barabasi,6,58,37,0.12075415604974551,9,1600.0,8,13
barabasi,6,59,42,0.07206458354843083,9,1600.0,8,13
barabasi,6,60,230,0.10943632138055998,9,1600.0,8,13
barabasi,6,61,245,0.010035006808537984,10,9920.0,8,16
barabasi,6,62,31,0.038507276598872466,8,320.0,8,10
barabasi,6,63,21,0.15106268211933233,8,320.0,8,10
barabasi,6,64,1481,0.008771060254170243,11,80320.0,8,19
barabasi,6,65,196,0.15507824457921984,10,12608.0,8,16
barabasi,6,66,22,0.10819984760577239,9,1600.0,8,13
barabasi,6,67,177,0.047421166070578044,10,12608.0,8,16
barabasi,6,68,9816,0.10618636692797394,11,61504.0,8,19
barabasi,6,69,107,0.3221977021551879,9,1984.0,8,13
barabasi,6,70,55,0.3306407551025478,9,1600.0,8,13
barabasi,6,71,4716,0.3630639739637333,11,61504.0,8,19
barabasi,6,72,507,0.13300060521414503,10,12608.0,8,16
barabasi,6,73,7,0.3447027807304971,7,64.0,8,7
barabasi,6,74,994,0.762850011743452,10,12608.0,8,16
barabasi,6,75,29,0.0032585713270931894,9,1984.0,8,13
barabasi,6,76,27,0.0423795803851466,9,1600.0,8,13
barabasi,6,77,22,0.411428776185541,9,1600.0,8,13
barabasi,6,78,10306,0.2530610668234906,11,61504.0,8,19
barabasi,6,79,5250,0.7836621113946612,11,63040.0,8,19
barabasi,6,80,28,0.059165483825434906,9,1600.0,8,13
barabasi,6,81,7060,0.13546118712328434,11,63040.0,8,19
barabasi,6,82,147,0.02554538996443399,9,1984.0,8,13
barabasi,6,83,1064,0.2454136976618177,10,9920.0,8,16
barabasi,6,84,1135,0.6607063759286291,10,9920.0,8,16
barabasi,6,85,8090,0.26957584390734074,11,80320.0,8,19
barabasi,6,86,302,0.20964458759963955,9,1600.0,8,13
barabasi,6,87,1279,0.017002621349246645,11,80320.0,8,19
barabasi,6,88,1357,0.11049473963783482,11,80320.0,8,19
barabasi,6,89,175,0.03131396185035676,10,12608.0,8,16
barabasi,6,90,7,0.027787078449870196,8,320.0,8,10
barabasi,6,91,738,0.23613631437107768,10,9920.0,8,16
barabasi,6,92,1040,0.08010222448439258,11,63040.0,8,19
barabasi,6,93,3,0.011385518366890415,7,64.0,8,7
barabasi,6,94,7105,0.20546421771597595,11,61504.0,8,19
barabasi,6,95,1044,0.07415950568354114,11,63040.0,8,19
barabasi,6,96,353,0.18102435367822295,10,9920.0,8,16
barabasi,6,97,1880,0.4779761331557617,10,9920.0,8,16
barabasi,6,98,1745,0.7603874090264765,10,12608.0,8,16
barabasi,6,99,149,0.20583710217277768,9,1984.0,8,13
barabasi,6,100,4652,0.18972933732001693,11,63040.0,8,19
random,3,1,3,0.2134013256089051,5,40.0,3,7
random,3,2,2,0.23467929677667845,5,40.0,2,7
random,3,3,0,0.7479663658562499,4,8.0,3,4
random,3,4,2,0.0703521060256185,5,40.0,1,7
random,3,5,2,0.1747296810050547,5,40.0,2,7
random,3,6,14,0.20645614475501445,6,248.0,3,10
random,3,7,2,0.06696138663079007,5,40.0,2,7
random,3,8,2,0.38093107523400244,5,40.0,2,7
random,3,9,3,0.22588200436025413,5,40.0,1,7
random,3,10,14,0.6667908326259547,6,248.0,3,10
random,3,11,4,0.8084096017323007,5,40.0,3,7
random,3,12,2,0.6274333292262482,5,40.0,2,7
random,3,13,3,0.2367061110262117,5,40.0,3,7
random,3,14,0,0.29692911508453024,4,8.0,1,4
random,3,15,3,0.16136739279857326,5,40.0,3,7
random,3,16,2,0.5616174489707414,5,40.0,1,7
random,3,17,1,0.16049046971525432,4,8.0,2,4
random,3,18,1,0.6405596481543492,4,8.0,1,4
random,3,19,2,0.13166414827634848,5,40.0,2,7
random,3,20,1,0.08627880669318053,5,40.0,0,7
random,3,21,1,0.4651971490998417,4,8.0,3,4
random,3,22,8,0.22400758994246067,6,248.0,2,10
random,3,23,8,0.12038492262481591,6,248.0,1,10
random,3,24,2,0.2420766466310609,5,40.0,1,7
random,3,25,2,0.09242015463955493,5,40.0,1,7
random,3,26,2,0.4764723005204593,5,40.0,2,7
random,3,27,8,0.30334721745562976,6,248.0,2,10
random,3,28,1,0.18667680913594673,4,8.0,2,4
random,3,29,1,0.8809673252308409,4,8.0,3,4
random,3,30,1,0.481421800822852,5,40.0,1,7
random,3,31,3,0.513771973424229,5,40.0,3,7
random,3,32,8,0.7361193402314715,6,248.0,1,10
random,3,33,2,0.08784314872842724,5,40.0,1,7
random,3,34,1,0.0034655558062943585,4,8.0,2,4
random,3,35,1,0.9245546542828498,4,8.0,3,4
random,3,36,8,0.09203544263760784,6,248.0,2,10
random,3,37,2,0.05781167620572924,5,40.0,2,7
random,3,38,2,0.24392263785867305,5,40.0,1,7
random,3,39,8,0.4290270051617148,6,248.0,1,10
random,3,40,8,0.6906391034608678,6,248.0,2,10
random,3,41,2,0.13311275547095652,5,40.0,2,7
random,3,42,1,0.5562544786377738,4,8.0,3,4
random,3,43,2,0.4755975769029914,5,40.0,1,7
random,3,44,0,0.2551219282549534,4,8.0,1,4
random,3,45,0,0.09934837654513073,4,8.0,2,4
random,3,46,11,0.4984092128268636,5,40.0,1,7
random,3,47,2,0.736793190015635,5,40.0,2,7
random,3,48,1,0.015475112670270779,4,8.0,1,4
random,3,49,7,0.3529301739073619,6,248.0,2,10
random,3,50,2,0.26116971710216386,5,40.0,2,7
random,3,51,13,0.4190360815013707,6,248.0,2,10
random,3,52,2,0.30247221606990643,5,40.0,3,7
random,3,53,9,0.32199931001570753,6,248.0,2,10
random,3,54,2,0.5096112829166061,5,40.0,2,7
random,3,55,0,0.42512796595878866,4,8.0,1,4
random,3,56,1,0.09259947433869303,4,8.0,1,4
random,3,57,1,0.17997700903255448,4,8.0,3,4
random,3,58,2,0.35816573899695214,5,40.0,2,7
random,3,59,2,0.8700177594343889,5,40.0,2,7
random,3,60,13,0.38968411526360974,6,248.0,3,10
random,3,61,14,0.46114427942293046,6,248.0,3,10
random,3,62,1,0.7274447800651065,4,8.0,1,4
random,3,63,3,0.543114843494446,5,40.0,3,7
random,3,64,1,0.009485707235652391,4,8.0,2,4
random,3,65,3,0.8600378153282083,5,40.0,3,7
random,3,66,8,0.14261414357727473,6,248.0,2,10
